id,name,year,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,selling_price
5467,Hyundai,2014.0,80000.0,East,New Jersey,Tinton Falls,Diesel,Individual,Manual,First_Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0,N,0.7
5468,Mahindra,2015.0,16000.0,South,Tennessee,Jackson,Diesel,Individual,Manual,First_Owner,18.06,,63.0,182.5Nm@ 1500-1800rpm,7.0,N,0.75
5469,BMW,2018.0,27000.0,South,Florida,North Port,Diesel,Dealer,Automatic,First_Owner,17.09,2993.0,261.4,620Nm@ 2000-2500rpm,4.0,N,6.0
5470,Maruti,0.4489422393071217,,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First_Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7.0,N,0.725
5471,Tata,2012.0,120000.0,East,New York,New York City,Diesel,Individual,Manual,0.011062691234930089,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0,Y,0.204999
5472,Volkswagen,2012.0,90000.0,South,Florida,Saint Petersburg,Diesel,Individual,Manual,First_Owner,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0,N,0.375
5473,Toyota,2017.0,25538.0,West,Arizona,Kingman,Petrol,Trustmark_Dealer,Manual,First_Owner,16.78,1496.0,88.73,132Nm@ 3000rpm,5.0,N,0.625
5474,Renault,2012.0,80000.0,West,New Mexico,Hobbs,Diesel,Individual,Manual,First_Owner,19.87,1461.0,83.8,200Nm@ 1750rpm,5.0,N,0.45
5475,Maruti,2016.0,52000.0,Central,Illinois,Calumet City,Diesel,Individual,Manual,First_Owner,23.65,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.675
5476,Renault,2013.0,120000.0,East,Connecticut,Meriden,Diesel,Individual,,Second_Owner,0.6871900350339504,1461.0,108.45,248Nm@ 2250rpm,5.0,N,0.65
5477,Maruti,2009.0,100000.0,Central,Indiana,East Chicago,Diesel,Individual,Manual,Second_Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0,N,0.307
5478,Maruti,2015.0,120000.0,South,Florida,,Diesel,Individual,Manual,First_Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0,Y,0.5
5479,Lexus,0.3345161036544336,20000.0,West,Washington,Seattle,Petrol,Dealer,Automatic,,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5.0,Y,5.15
5480,Maruti,2018.0,35000.0,Central,Michigan,Roseville,Diesel,Individual,Manual,First_Owner,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.899
5481,Hyundai,2015.0,60000.0,West,California,Redlands,Petrol,Individual,Manual,First_Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,N,0.6
5482,Renault,2017.0,40000.0,East,Ohio,Cincinnati,Petrol,Individual,Automatic,First_Owner,24.04,999.0,67.0,91Nm@ 4250rpm,5.0,N,0.45
5483,Maruti,2010.0,20000.0,East,New York,Bethpage,Petrol,Individual,Manual,First_Owner,21.1,1197.0,85.8,114Nm@ 4000rpm,5.0,Y,0.22
5484,Maruti,2016.0,40000.0,Central,Indiana,Hammond,,Individual,Manual,First_Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5.0,N,0.305
5485,Maruti,2017.0,40000.0,South,Virginia,Fairfax,Diesel,Individual,Manual,First_Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0,,0.754
5486,Tata,2013.0,50000.0,East,Maine,Lewiston,Diesel,Individual,Manual,First_Owner,21.02,1248.0,88.8,200Nm@ 1750-3000rpm,5.0,N,0.25
5487,Chevrolet,2016.0,0.7278194109067545,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,7.0,Y,0.42
5488,Tata,2018.0,25000.0,West,Washington,Wenatchee,Petrol,Individual,Manual,First_Owner,23.84,0.9081062422942396,84.0,114Nm@ 3500rpm,5.0,N,0.5
5489,Mahindra,2015.0,62000.0,West,Oregon,Oregon City,Diesel,Dealer,Manual,First_Owner,21.0,1498.0,74.96,210nm@ 1600-2200rpm,7.0,N,0.445
5490,Datsun,2016.0,50000.0,Central,Oklahoma,Stillwater,Petrol,Individual,Manual,First_Owner,19.44,1198.0,67.0,104Nm@ 4000rpm,7.0,N,0.35
5491,Toyota,2013.0,110000.0,South,Tennessee,,Diesel,Individual,Manual,Second_Owner,12.99,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,Y,0.85
5492,Ford,2009.0,100000.0,West,Colorado,Westminster,Diesel,Individual,Manual,,17.8,1399.0,67.0,160Nm@ 2000rpm,5.0,N,0.19
5493,Tata,2018.0,30000.0,East,Maine,Waterville,Diesel,Individual,Manual,First_Owner,21.5,1497.0,108.5,260Nm@ 1500-2750rpm,5.0,N,0.749
5494,Maruti,2014.0,110000.0,South,Florida,Palm Beach Gardens,Diesel,Individual,Manual,Second_Owner,23.4,,74.0,190Nm@ 2000rpm,5.0,N,0.434999
5495,Maruti,2010.0,100000.0,West,Nevada,Carson City,Petrol,Individual,Manual,Fourth_Above_Owner,14.0,796.0,37.5,"6@ 2,500(kgm@ rpm)",5.0,N,0.06
5496,Maruti,2013.0,35000.0,South,Alabama,Huntsville,Petrol,Individual,Manual,Second_Owner,18.6,1197.0,85.8,114Nm@ 4000rpm,5.0,N,0.45
5497,Maruti,2014.0,90000.0,East,Pennsylvania,Radnor,Diesel,Individual,Manual,Second_Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.39
5498,Hyundai,2014.0,60000.0,Central,Minnesota,Brooklyn Center,Petrol,Individual,Manual,First_Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,Y,0.25
5499,Ambassador,1994.0,100000.0,South,Georgia,Peachtree City,Diesel,Individual,Manual,Second_Owner,12.8,1995.0,52.0,106Nm@ 2200rpm,5.0,N,0.099
5500,Toyota,2016.0,30000.0,West,Washington,Seattle,Diesel,Individual,Automatic,First_Owner,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,0.2971987191250816,Y,1.8
5501,Maruti,2017.0,60000.0,South,Florida,Immokalee,Diesel,Individual,Manual,First_Owner,23.65,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.8
5502,Skoda,2016.0,11000.0,East,Massachusetts,Boston,Petrol,Dealer,Automatic,First_Owner,14.3,1598.0,103.5,,5.0,Y,0.645
5503,Ford,2018.0,21000.0,East,Massachusetts,Easthampton,Diesel,Individual,Manual,First_Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,N,0.65
5504,Toyota,2014.0,60000.0,East,New Hampshire,Merrimack,Diesel,Individual,Automatic,First_Owner,11.0,2982.0,170.3,410Nm@ 1600-2800rpm,7.0,N,3.5
5505,Maruti,2008.0,,Central,Nebraska,Omaha,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.15
5506,Maruti,2010.0,120000.0,Central,Oklahoma,,Petrol,Individual,Manual,Third_Owner,19.7,796.0,35.0,6.1kgm@ 3000rpm,8.0,N,0.13
5507,Mahindra,2008.0,78000.0,West,Oregon,Portland,Diesel,Dealer,Manual,First_Owner,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,,0.45
5508,Nissan,2015.0,80000.0,0.11727353212645786,Florida,Orlando,Diesel,Individual,Manual,Second_Owner,20.45,1461.0,83.8,200Nm@ 1900rpm,5.0,Y,0.7
5509,Kia,2019.0,20000.0,West,California,Laguna Hills,Diesel,Individual,Automatic,First_Owner,17.8,1493.0,113.4,250nm@ 1500-2750rpm,5.0,N,1.575
5510,Maruti,2005.0,70000.0,East,Pennsylvania,Scranton,Petrol,Individual,Manual,Second_Owner,17.3,993.0,0.8231991193206096,78Nm@ 4500rpm,5.0,N,0.06
5511,Tata,,90000.0,South,Tennessee,Farragut,Diesel,Individual,Manual,First_Owner,23.03,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,N,0.22
5512,Force,2018.0,120000.0,South,Alabama,,Diesel,Individual,Manual,Second_Owner,17.0,2650.0,80.84,230Nm@ 1800-2000rpm,7.0,N,0.85
5513,Jaguar,2016.0,35000.0,Central,Indiana,Vincennes,Diesel,,Automatic,First_Owner,14.74,2993.0,270.9,600Nm@ 2000rpm,5.0,N,3.5
5514,Mitsubishi,1999.0,198000.0,West,Oregon,Tigard,Diesel,Individual,Manual,Second_Owner,14.8,1998.0,68.0,"12.5@ 3,000(kgm@ rpm)",5.0,N,0.15
5515,Maruti,2002.0,60000.0,East,New York,New City,0.7106535628644198,Individual,Manual,Second_Owner,20.8,1527.0,58.0,789Nm@ 2250rpm,5.0,N,0.12
5516,Tata,2017.0,26000.0,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0,Y,0.4
5517,Maruti,2008.0,80000.0,West,California,Roseville,Petrol,Individual,Manual,Third_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.112999
5518,Volvo,2019.0,20000.0,East,Pennsylvania,Bethel Park,Diesel,Individual,Automatic,0.08918407184197608,18.0,1969.0,190.0,400Nm,5.0,N,3.8
5519,Ford,2014.0,140000.0,0.03883924934156202,California,Torrance,Diesel,Individual,Manual,Second_Owner,25.01,1498.0,89.75,204Nm@ 2000-2750rpm,5.0,N,0.65
5520,Maruti,2020.0,5000.0,West,Washington,Des Moines,Petrol,Individual,Manual,First_Owner,22.05,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.35
5521,Chevrolet,2012.0,50000.0,South,Arkansas,Bella Vista,Diesel,Individual,Automatic,Second_Owner,12.12,2231.0,184.0,424Nm@ 2000rpm,7.0,N,0.7
5522,Maruti,2013.0,100000.0,0.7702104352717102,California,Roseville,Diesel,Individual,Manual,Second_Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5.0,N,0.3
5523,Mahindra,2016.0,67000.0,Central,Kansas,Hutchinson,Diesel,Individual,Manual,First_Owner,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,Y,0.745
5524,Hyundai,2018.0,30000.0,Central,Texas,The Colony,Petrol,Individual,Manual,0.2787479953257891,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,N,0.7
5525,Ford,2015.0,50000.0,West,California,Hesperia,Diesel,Individual,Manual,First_Owner,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5.0,N,0.6
5526,Toyota,2018.0,49000.0,East,Maryland,Crofton,Diesel,Individual,Automatic,First_Owner,12.9,2755.0,174.5,450Nm@ 1600-2400rpm,7.0,Y,2.9
5527,BMW,2019.0,7500.0,Central,Minnesota,Maple Grove,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,N,5.4
5528,Mahindra,2012.0,120000.0,Central,Illinois,Park Ridge,Diesel,Individual,Automatic,Third_Owner,11.79,0.873351544300805,120.0,290Nm@ 1800-2800rpm,8.0,N,0.44
5529,Maruti,2017.0,32000.0,Central,Illinois,Chicago,Diesel,Dealer,Manual,First_Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0,Y,0.775
5530,Hyundai,2018.0,48000.0,Central,Missouri,Creve Coeur,Diesel,Individual,Manual,First_Owner,25.4,0.4035368100299944,73.97,190.24nm@ 1750-2250rpm,5.0,N,0.45
5531,Tata,2004.0,90000.0,East,New York,Troy,Diesel,Individual,Manual,Third_Owner,16.8,1405.0,62.0,"12.5@ 2,500(kgm@ rpm)",5.0,Y,0.055
5532,Hyundai,2015.0,70000.0,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0,N,1.0
5533,Maruti,2011.0,40000.0,Central,Texas,Weslaco,Petrol,Individual,Manual,Second_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.229999
5534,Maruti,2013.0,58000.0,West,Idaho,Meridian,Diesel,Individual,Manual,First_Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,Y,0.52
5535,Mahindra,2009.0,,South,Florida,Riviera Beach,Diesel,Individual,Manual,First_Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,N,0.31
5536,Toyota,2014.0,120000.0,Central,Illinois,Oswego,Diesel,Individual,Manual,First_Owner,23.59,1364.0,67.04,170Nm@ 1800-2400rpm,5.0,N,0.430999
5537,Volvo,2019.0,20000.0,Central,Michigan,Detroit,Diesel,Individual,Automatic,First_Owner,18.0,1969.0,190.0,400Nm,5.0,Y,3.8
5538,BMW,2019.0,10000.0,West,Utah,American Fork,Diesel,Dealer,Automatic,First_Owner,18.12,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,N,5.2
5539,Maruti,2018.0,13000.0,Central,Illinois,Elgin,Petrol,Individual,Manual,First_Owner,21.4,1197.0,83.1,115Nm@ 4000rpm,5.0,N,0.7
5540,Ford,2010.0,110000.0,South,Florida,North Miami Beach,Diesel,Individual,Manual,Second_Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,N,0.2
5541,0.026529363091706615,2013.0,54327.0,East,Vermont,Bennington,Petrol,Dealer,Automatic,Second_Owner,17.2,1197.0,103.6,175Nm@ 1500-4100rpm,5.0,N,0.453
5542,Hyundai,2012.0,30000.0,Central,Indiana,West Lafayette,Petrol,Individual,Manual,Second_Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,N,0.179
5543,Jaguar,2017.0,45000.0,South,Florida,Pembroke Pines,Diesel,Dealer,Automatic,First_Owner,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,N,3.2
5544,Maruti,2012.0,80000.0,West,California,Ontario,Petrol,Individual,Manual,First_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,0.3607927353360188,N,0.11
5545,Toyota,2014.0,217000.0,East,New York,Rochester,Diesel,Individual,Manual,Second_Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,7.0,Y,0.869999
5546,Toyota,2013.0,79328.0,West,Oregon,Keizer,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0,N,0.75
5547,Hyundai,,53000.0,Central,Illinois,Glendale Heights,Diesel,Dealer,Manual,First_Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0,N,0.575
5548,Force,2018.0,20000.0,Central,Indiana,Merrillville,Diesel,Dealer,Manual,First_Owner,17.0,2596.0,80.8,230Nm@ 1800-2000rpm,5.0,Y,0.91
5549,Tata,0.1669003630931373,25000.0,East,Massachusetts,Lunenburg,Diesel,Individual,Manual,First_Owner,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5.0,N,0.29
5550,Hyundai,2007.0,110000.0,South,Florida,Brandon,Diesel,Individual,Manual,Second_Owner,18.1,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0,N,0.25
5551,Mahindra,2015.0,80000.0,West,California,San Carlos,Diesel,Individual,Manual,Second_Owner,15.4,2179.0,120.0,,7.0,N,1.05
5552,Maruti,2019.0,16500.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,21.01,,81.8,113Nm@ 4200rpm,5.0,Y,0.675
5553,Nissan,2012.0,110000.0,Central,Kansas,Wichita,Diesel,Individual,Manual,Third_Owner,21.64,1461.0,84.8,200Nm@ 2000rpm,5.0,N,0.22
5554,,2012.0,56000.0,East,Vermont,Colchester,Diesel,Individual,Manual,Second_Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,0.5318861882127843,0.425
5555,Maruti,2018.0,69779.0,South,Florida,Seminole,Petrol,Dealer,Automatic,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,Y,0.6
5556,Maruti,2017.0,80000.0,West,Utah,,Petrol,Individual,Manual,First_Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.3
5557,Mahindra,2016.0,100000.0,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,25.32,1198.0,77.0,190Nm@ 1750-2250rpm,6.0,Y,0.28
5558,Fiat,2012.0,70000.0,South,Virginia,Lynchburg,Diesel,Individual,Manual,Second_Owner,20.3,1248.0,92.0,209Nm@ 2000rpm,5.0,N,0.285
5559,Audi,2015.0,37000.0,West,New Mexico,,Diesel,Dealer,Automatic,First_Owner,18.25,1968.0,187.74,400Nm@ 1750-3000rpm,5.0,N,1.75
5560,Mahindra,2018.0,19700.0,Central,Indiana,East Chicago,Petrol,Individual,Manual,First_Owner,18.15,1198.0,82.0,115Nm@ 3500-3600rpm,5.0,N,0.445
5561,Maruti,2013.0,60000.0,West,Idaho,Moscow,Petrol,Individual,Manual,Third_Owner,16.51,1586.0,103.2,145Nm@ 4100rpm,5.0,N,0.295
5562,Mahindra,2007.0,110000.0,West,Colorado,Durango,Diesel,Individual,Manual,Fourth_Above_Owner,12.7,2609.0,116.6,"28.3@ 1,700-2,200(kgm@ rpm)",8.0,N,0.375
5563,Tata,2017.0,162000.0,South,Alabama,Birmingham,Diesel,Individual,Manual,First_Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0,N,0.85
5564,Maruti,2016.0,50000.0,West,Oregon,Eugene,Petrol,Individual,Manual,First_Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.262
5565,Hyundai,2003.0,90000.0,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5.0,Y,0.11
5566,Honda,2017.0,47000.0,West,California,Redlands,Diesel,Individual,Manual,Second_Owner,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.65
5567,Maruti,,70000.0,West,New Mexico,Rio Rancho,Diesel,Individual,Manual,First_Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.6
5568,Ford,2016.0,120000.0,Central,Minnesota,Minneapolis,Diesel,Individual,Automatic,Second_Owner,10.91,3198.0,197.0,470Nm@ 1750-2500rpm,7.0,Y,2.28
5569,Jaguar,2017.0,9000.0,Central,Illinois,Chicago,Diesel,Dealer,Automatic,First_Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,N,2.711
5570,Maruti,2008.0,120000.0,East,Delaware,Wilmington,Petrol,Individual,Manual,Second_Owner,19.7,796.0,35.0,6.1kgm@ 3000rpm,8.0,N,0.1
5571,Tata,2019.0,3500.0,Central,Nebraska,Grand Island,Petrol,Individual,Manual,First_Owner,23.84,1199.0,83.83,114Nm@ 3500rpm,5.0,N,0.45
5572,Hyundai,2017.0,45500.0,Central,Indiana,Jeffersonville,Diesel,Individual,Manual,Second_Owner,23.9,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0,N,0.8
5573,Tata,2010.0,100000.0,East,Connecticut,Manchester,Diesel,Individual,Manual,Second_Owner,19.61,1405.0,70.0,135.4Nm@ 2500,5.0,N,0.409999
5574,Maruti,2018.0,38817.0,West,Oregon,Keizer,Diesel,Dealer,Manual,First_Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.74
5575,Toyota,2013.0,190000.0,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8.0,Y,1.0
5576,Maruti,2014.0,120000.0,Central,Texas,Dallas,Diesel,Individual,Manual,Second_Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,Y,0.5
5577,Mitsubishi,2016.0,120000.0,West,New Mexico,Clovis,Diesel,Individual,,First_Owner,13.5,2477.0,175.56,400Nm@ 2000-2500rpm,7.0,N,1.95
5578,Maruti,2019.0,27000.0,West,California,Manhattan Beach,Petrol,Individual,Manual,First_Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5.0,Y,0.36
5579,Toyota,2016.0,25000.0,East,Ohio,Berea,Diesel,Individual,Manual,Second_Owner,13.68,,147.8,343Nm@ 1400-2800rpm,7.0,N,1.67
5580,Maruti,2011.0,92500.0,Central,Michigan,Southfield,Petrol,Individual,Manual,Second_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.19
5581,Hyundai,2018.0,25000.0,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0,Y,1.21
5582,Maruti,1997.0,110000.0,West,Washington,Lynnwood,Petrol,Individual,Manual,Second_Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,N,0.05
5583,Hyundai,2011.0,116500.0,Central,Indiana,Bloomington,Diesel,Individual,Manual,First_Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,Y,0.35
5584,Tata,2020.0,40000.0,Central,Nebraska,La Vista,Petrol,Individual,Manual,First_Owner,17.57,,88.7,140Nm@ 1500-4000rpm,5.0,N,0.5
5585,Maruti,2018.0,25000.0,East,Connecticut,Cheshire,Petrol,Individual,Manual,First_Owner,16.8,796.0,34.2,59Nm@ 2500rpm,8.0,N,0.2
5586,Mahindra,2007.0,187000.0,East,New Hampshire,Dover,Diesel,Individual,Manual,Second_Owner,19.2,1461.0,65.0,"16@ 2,000(kgm@ rpm)",5.0,N,0.18
5587,Maruti,2010.0,35000.0,East,West Virginia,Fairmont,Petrol,Individual,Manual,First_Owner,19.0,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.2
5588,Tata,2011.0,79000.0,South,Mississippi,Greenville,Diesel,Individual,Manual,First_Owner,21.12,1248.0,,200Nm@ 1750-3000rpm,5.0,N,0.325
5589,Tata,2012.0,90000.0,East,Pennsylvania,State College,Diesel,Individual,Manual,Second_Owner,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,N,0.083
5590,Maruti,2018.0,17000.0,Central,Illinois,Burbank,Petrol,Individual,Manual,First_Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5.0,N,0.44
5591,Mahindra,2003.0,120000.0,Central,Illinois,Oak Park,Diesel,Individual,Manual,Second_Owner,10.5,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,N,0.2
5592,Maruti,2016.0,13500.0,,New Mexico,Clovis,Petrol,Individual,0.6485435136271641,First_Owner,17.5,1373.0,91.1,130Nm@ 4000rpm,7.0,N,0.6
5593,Maruti,2009.0,150000.0,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,Y,0.135
5594,Maruti,1999.0,100000.0,0.9009360591812905,Massachusetts,Waltham,Petrol,Individual,Manual,Third_Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,N,0.04
5595,Maruti,,42108.0,Central,Texas,Corsicana,Petrol,Individual,Manual,First_Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,N,0.039
5596,BMW,2010.0,60000.0,Central,Illinois,Springfield,Diesel,Individual,Automatic,First_Owner,16.73,1995.0,218.0,450Nm@ 1750-2500rpm,5.0,N,1.0
5597,Renault,2016.0,30000.0,East,New York,Rochester,Petrol,Individual,Manual,First_Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5.0,Y,0.26
5598,Maruti,2014.0,90000.0,East,New York,Port Chester,Petrol,Individual,Manual,Second_Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5.0,N,0.24
5599,Ford,2011.0,100000.0,Central,0.9403482924807958,Watertown,Diesel,Individual,Manual,Second_Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,Y,0.204999
5600,Maruti,2015.0,22000.0,West,Oregon,Medford,Petrol,Individual,Manual,First_Owner,22.74,0.1661149661404686,47.3,69Nm@ 3500rpm,5.0,N,0.27
5601,Hyundai,2015.0,128000.0,West,Arizona,Phoenix,Petrol,Individual,Manual,First_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.4
5602,Maruti,2004.0,60000.0,Central,Indiana,Marion,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,Y,0.118
5603,Lexus,2019.0,20000.0,Central,Texas,0.22521787551674521,Petrol,Dealer,Automatic,First_Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5.0,Y,5.15
5604,Mahindra,2012.0,120000.0,East,New Jersey,Secaucus,Diesel,Individual,Manual,First_Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,Y,0.45
5605,Maruti,2019.0,15000.0,Central,Illinois,Rock Island,Petrol,Individual,Manual,First_Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0,Y,0.5
5606,Mahindra,2006.0,90000.0,Central,Michigan,Dearborn Heights,Diesel,Individual,Manual,Third_Owner,10.5,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,N,0.31
5607,Mahindra,2016.0,91567.0,West,California,San Jose,Diesel,Individual,Automatic,Third_Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,1.3
5608,Mercedes,2018.0,6000.0,West,Idaho,Eagle,Diesel,Dealer,0.16722049529472394,First_Owner,17.9,2143.0,170.0,400Nm@ 1400-2800rpm,5.0,N,4.6
5609,Mahindra,2014.0,70000.0,East,Pennsylvania,King of Prussia,Diesel,Individual,Manual,Second_Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,0.75
5610,Renault,2017.0,120000.0,West,Utah,Tooele,Diesel,Individual,Manual,First_Owner,19.87,1461.0,83.8,200Nm@ 1750rpm,5.0,Y,0.65
5611,0.38200698539136846,2017.0,107000.0,East,New York,New York City,Diesel,Individual,Manual,First_Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0,Y,0.62
5612,Maruti,2012.0,90000.0,East,New York,0.6095220736700195,Diesel,Individual,Manual,First_Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.325
5613,Maruti,2019.0,10000.0,East,Pennsylvania,Pittsburgh,Petrol,Individual,Manual,First_Owner,20.52,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.49
5614,Hyundai,2013.0,23000.0,East,Pennsylvania,Baldwin,Petrol,Dealer,Manual,First_Owner,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0,N,0.425
5615,Hyundai,2011.0,116500.0,West,California,Pomona,Diesel,Individual,Manual,First_Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,N,0.35
5616,Hyundai,2011.0,40000.0,South,Florida,Port Saint Lucie,Petrol,Individual,Manual,Second_Owner,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0,N,0.215
5617,BMW,2019.0,8500.0,South,Florida,Miami,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,0.2116824769645606,400Nm@ 1750-2500rpm,5.0,Y,5.5
5618,Maruti,2015.0,120000.0,Central,Texas,San Antonio,Diesel,Individual,Manual,First_Owner,0.7931502520224947,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.53
5619,Hyundai,2017.0,19000.0,South,Kentucky,Pleasure Ridge Park,Petrol,Individual,Manual,First_Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0,N,0.6
5620,Hyundai,2014.0,90000.0,West,Utah,West Valley City,Petrol,Individual,Manual,Second_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.4
5621,Nissan,2013.0,90000.0,Central,Texas,Houston,Petrol,Individual,Automatic,Second_Owner,17.97,1498.0,99.6,134Nm@ 4000rpm,5.0,Y,0.35
5622,Jaguar,0.5745928109595249,45000.0,South,North Carolina,Salisbury,Diesel,Dealer,Automatic,First_Owner,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,N,3.2
5623,Honda,2019.0,72000.0,Central,Texas,Beaumont,Diesel,Individual,Manual,,25.5,1498.0,98.6,200Nm@ 1750rpm,5.0,N,1.0
